Task_ID,Process_ID,Processor_ID,MI,Speed,Power
T256,T256_P38,P126,1843,1664,1.3
T256,T256_P39,P118,2593,1777,0.83
T256,T256_P40,P158,2194,2525,1.02
T256,T256_P41,P133,1422,1065,1.11
T256,T256_P42,P49,1885,2960,1.51
T256,T256_P43,P91,2327,2774,1.81
T256,T256_P44,P4,2494,2518,1.01
T256,T256_P45,P114,1467,2493,1.68
T256,T256_P46,P190,915,2083,0.7
T256,T256_P47,P197,1199,2393,1.92
T256,T256_P48,P169,1393,1449,1.33
T256,T256_P49,P26,1822,2149,1.04
T256,T256_P50,P85,1893,1466,0.66
T256,T256_P51,P162,674,2529,1.16
T256,T256_P52,P175,1803,1096,1.61
T256,T256_P53,P113,634,2093,1.6
T256,T256_P54,P92,1020,1206,0.61
T256,T256_P55,P165,883,2838,1.98
T256,T256_P56,P135,2459,1646,1.35
T256,T256_P57,P159,2971,2149,0.6
T256,T256_P58,P173,1411,1186,0.9
T256,T256_P59,P133,1621,1065,1.11
T256,T256_P60,P182,1647,2393,1.26
T256,T256_P61,P68,683,2888,1.59
T256,T256_P62,P80,2005,1393,1.48
T256,T256_P63,P131,2701,1469,0.6
T256,T256_P64,P54,928,1778,0.6
T256,T256_P65,P20,1775,1191,1.93
T256,T256_P66,P17,1763,1864,0.8
T256,T256_P67,P124,710,1449,1.22
T256,T256_P68,P167,919,1817,1.29
T256,T256_P69,P193,1124,2133,1.16
T256,T256_P70,P59,1821,2236,1.56
T256,T256_P71,P13,1312,2827,0.66
T256,T256_P72,P103,2694,2372,1.22
T256,T256_P73,P114,966,2493,1.68
T256,T256_P74,P84,2111,2354,1.7
T256,T256_P75,P199,2686,1234,0.72
T256,T256_P76,P155,805,1542,1.31
T257,T257_P1,P150,2293,2811,1.9
T257,T257_P2,P116,2328,1334,1.23
T257,T257_P3,P138,718,1135,0.62
T257,T257_P4,P37,1450,2657,0.69
T257,T257_P5,P164,1739,1877,0.95
T257,T257_P6,P200,1593,2396,0.55
T257,T257_P7,P92,2246,1206,0.61
T257,T257_P8,P132,1695,2683,1.79
T257,T257_P9,P68,2187,2888,1.59
T257,T257_P10,P122,2853,2409,0.97
T257,T257_P11,P76,601,2813,1.03
T257,T257_P12,P195,1449,2930,1.34
T257,T257_P13,P198,2233,2476,1.54
T257,T257_P14,P186,2250,1788,1.45
T257,T257_P15,P77,588,2764,1.12
T257,T257_P16,P17,2269,1864,0.8
T257,T257_P17,P56,1051,1735,1.33
T257,T257_P18,P157,1807,1505,0.7
T257,T257_P19,P123,1395,2140,0.58
T257,T257_P20,P195,2542,2930,1.34
T257,T257_P21,P130,1353,1114,0.6
T257,T257_P22,P31,1954,2116,1.35
T257,T257_P23,P150,2540,2811,1.9
T257,T257_P24,P94,2355,1569,1.78
T258,T258_P1,P154,1103,1292,0.65
T258,T258_P2,P170,2298,1283,1.9
T258,T258_P3,P60,927,1541,0.59
T258,T258_P4,P131,2111,1469,0.6
T258,T258_P5,P144,1353,2470,0.97
T258,T258_P6,P182,654,2393,1.26
T258,T258_P7,P35,2813,2206,1.97
T258,T258_P8,P23,1857,2034,1.4
T258,T258_P9,P144,2008,2470,0.97
T258,T258_P10,P181,1746,2622,1.78
T258,T258_P11,P165,1170,2838,1.98
T258,T258_P12,P59,1428,2236,1.56
T258,T258_P13,P45,1729,1696,1.63
T258,T258_P14,P24,2039,2232,1.23
T258,T258_P15,P189,2027,1958,1.0
T258,T258_P16,P18,2752,1065,1.06
T258,T258_P17,P89,1541,2751,0.78
T258,T258_P18,P138,1513,1135,0.62
T258,T258_P19,P150,2272,2811,1.9
T258,T258_P20,P100,598,1758,1.63
T258,T258_P21,P120,1349,2895,1.6
T258,T258_P22,P77,1694,2764,1.12
T258,T258_P23,P99,2428,1333,0.64
T258,T258_P24,P182,1542,2393,1.26
T258,T258_P25,P100,1223,1758,1.63
T258,T258_P26,P187,1001,1781,1.74
T258,T258_P27,P89,2844,2751,0.78
T258,T258_P28,P92,2731,1206,0.61
T258,T258_P29,P73,837,2698,1.11
T258,T258_P30,P161,2494,1538,0.93
T258,T258_P31,P69,2997,1775,1.82
T258,T258_P32,P30,2239,2436,0.86
T258,T258_P33,P17,2310,1864,0.8
T258,T258_P34,P1,1879,2309,1.83
T258,T258_P35,P4,1161,2518,1.01
T258,T258_P36,P43,815,2429,1.95
T258,T258_P37,P132,885,2683,1.79
T258,T258_P38,P104,2812,1546,1.8
T258,T258_P39,P142,794,2161,0.89
T258,T258_P40,P166,1674,2195,1.71
T259,T259_P1,P59,1728,2236,1.56
T259,T259_P2,P71,2464,2130,0.86
T259,T259_P3,P99,739,1333,0.64
T259,T259_P4,P181,2919,2622,1.78
T259,T259_P5,P66,2803,1255,1.23
T259,T259_P6,P53,2494,1189,0.87
T259,T259_P7,P116,1678,1334,1.23
T259,T259_P8,P7,1026,1457,0.5
T259,T259_P9,P152,1013,2316,1.43
T259,T259_P10,P138,2159,1135,0.62
T259,T259_P11,P74,1488,2287,0.64
T259,T259_P12,P52,617,1209,1.18
T259,T259_P13,P39,2239,1013,1.92
T259,T259_P14,P163,1924,2197,1.31
T259,T259_P15,P192,621,2988,0.74
T259,T259_P16,P148,2896,2022,1.19
T259,T259_P17,P99,1266,1333,0.64
T259,T259_P18,P30,2784,2436,0.86
T259,T259_P19,P49,2202,2960,1.51
T259,T259_P20,P97,2353,2708,1.31
T259,T259_P21,P118,1004,1777,0.83
T259,T259_P22,P154,2046,1292,0.65
T259,T259_P23,P107,2195,2399,0.5
T259,T259_P24,P112,819,1350,1.54
T259,T259_P25,P1,1071,2309,1.83
T259,T259_P26,P81,2114,2442,1.47
T259,T259_P27,P62,1638,1088,0.55
T259,T259_P28,P45,631,1696,1.63
T259,T259_P29,P35,1024,2206,1.97
T259,T259_P30,P35,1401,2206,1.97
T259,T259_P31,P69,2910,1775,1.82
T259,T259_P32,P140,662,2870,1.35
T260,T260_P1,P54,2292,1778,0.6
T260,T260_P2,P109,2768,1146,1.89
T260,T260_P3,P57,2224,2735,1.38
T260,T260_P4,P125,1966,2402,1.88
T260,T260_P5,P159,566,2149,0.6
T260,T260_P6,P25,2442,1054,0.67
T260,T260_P7,P116,795,1334,1.23
T260,T260_P8,P84,1113,2354,1.7
T260,T260_P9,P163,1746,2197,1.31
T260,T260_P10,P71,2153,2130,0.86
T260,T260_P11,P31,1623,2116,1.35
T260,T260_P12,P76,610,2813,1.03
T260,T260_P13,P158,1172,2525,1.02
T260,T260_P14,P55,1504,1198,0.53
T260,T260_P15,P199,1935,1234,0.72
T260,T260_P16,P17,2375,1864,0.8
T260,T260_P17,P78,2119,1740,1.8
T260,T260_P18,P93,2278,1778,1.71
T260,T260_P19,P79,1073,2182,0.58
T260,T260_P20,P97,715,2708,1.31
T260,T260_P21,P29,2751,2330,0.86
T260,T260_P22,P99,1508,1333,0.64
T260,T260_P23,P126,1025,1664,1.3
T260,T260_P24,P98,1393,1747,0.52
T260,T260_P25,P18,2824,1065,1.06
T260,T260_P26,P150,1961,2811,1.9
T260,T260_P27,P189,2062,1958,1.0
T260,T260_P28,P157,1871,1505,0.7
T260,T260_P29,P92,2886,1206,0.61
T261,T261_P1,P164,1248,1877,0.95
T261,T261_P2,P125,2296,2402,1.88
T261,T261_P3,P97,1576,2708,1.31
T261,T261_P4,P24,1723,2232,1.23
T261,T261_P5,P156,684,1285,1.26
T261,T261_P6,P7,1386,1457,0.5
T261,T261_P7,P141,1824,2931,0.97
T261,T261_P8,P1,1232,2309,1.83
T261,T261_P9,P191,1870,1514,1.97
T261,T261_P10,P88,760,1163,0.71
T261,T261_P11,P187,1353,1781,1.74
T261,T261_P12,P70,1681,1161,1.36
T261,T261_P13,P175,1547,1096,1.61
T261,T261_P14,P141,2135,2931,0.97
T261,T261_P15,P124,1076,1449,1.22
T261,T261_P16,P47,2684,1318,1.57
T261,T261_P17,P138,1436,1135,0.62
T261,T261_P18,P147,503,2342,1.47
T261,T261_P19,P77,2420,2764,1.12
T261,T261_P20,P194,1487,2762,1.56
T261,T261_P21,P60,770,1541,0.59
T261,T261_P22,P65,1979,2098,0.92
T261,T261_P23,P71,2048,2130,0.86
T261,T261_P24,P188,842,2220,0.57
T261,T261_P25,P96,2475,2301,1.48
T261,T261_P26,P75,2876,2266,1.49
T261,T261_P27,P51,1109,1689,1.85
T261,T261_P28,P92,880,1206,0.61
T261,T261_P29,P30,1567,2436,0.86
T261,T261_P30,P179,2909,2285,1.01
T261,T261_P31,P118,2654,1777,0.83
T261,T261_P32,P133,2411,1065,1.11
T261,T261_P33,P151,1797,2872,0.51
T261,T261_P34,P55,760,1198,0.53
T261,T261_P35,P35,533,2206,1.97
T261,T261_P36,P75,557,2266,1.49
T261,T261_P37,P150,1819,2811,1.9
T261,T261_P38,P74,1498,2287,0.64
T261,T261_P39,P113,2529,2093,1.6
T261,T261_P40,P167,2283,1817,1.29
T262,T262_P1,P25,2604,1054,0.67
T262,T262_P2,P50,712,2563,1.06
T262,T262_P3,P179,2664,2285,1.01
T262,T262_P4,P96,2556,2301,1.48
T262,T262_P5,P14,744,2116,1.44
T262,T262_P6,P26,2695,2149,1.04
T262,T262_P7,P123,1496,2140,0.58
T262,T262_P8,P22,1778,1476,1.88
T262,T262_P9,P53,2885,1189,0.87
T262,T262_P10,P22,1829,1476,1.88
T262,T262_P11,P24,765,2232,1.23
T262,T262_P12,P65,1437,2098,0.92
T262,T262_P13,P111,2471,2300,0.93
T262,T262_P14,P137,2189,1548,0.56
T262,T262_P15,P44,925,1865,1.89
T262,T262_P16,P4,2490,2518,1.01
T262,T262_P17,P141,817,2931,0.97
T262,T262_P18,P141,2368,2931,0.97
T262,T262_P19,P25,685,1054,0.67
T262,T262_P20,P158,2160,2525,1.02
T262,T262_P21,P162,2648,2529,1.16
T262,T262_P22,P82,2233,1142,0.59
T262,T262_P23,P78,1027,1740,1.8
T262,T262_P24,P85,2360,1466,0.66
T262,T262_P25,P14,2165,2116,1.44
T262,T262_P26,P165,2744,2838,1.98
T262,T262_P27,P167,509,1817,1.29
T262,T262_P28,P37,2252,2657,0.69
T262,T262_P29,P149,1310,1810,1.89
T262,T262_P30,P63,795,2494,1.0
T262,T262_P31,P96,1578,2301,1.48
T262,T262_P32,P46,1303,1569,1.53
T262,T262_P33,P4,2155,2518,1.01
T262,T262_P34,P9,716,2508,1.58
T262,T262_P35,P48,1299,1440,1.1
T262,T262_P36,P14,1257,2116,1.44
T262,T262_P37,P129,2268,2589,1.78
T262,T262_P38,P86,1872,2583,0.79
T262,T262_P39,P179,577,2285,1.01
T262,T262_P40,P173,1837,1186,0.9
T262,T262_P41,P36,1188,1569,1.3
T262,T262_P42,P74,891,2287,0.64
T262,T262_P43,P25,1684,1054,0.67
T262,T262_P44,P40,611,2554,0.75
T262,T262_P45,P104,2174,1546,1.8
T262,T262_P46,P123,650,2140,0.58
T262,T262_P47,P27,1790,1407,1.98
T262,T262_P48,P20,1548,1191,1.93
T262,T262_P49,P82,2911,1142,0.59
T262,T262_P50,P145,1080,1644,0.9
T262,T262_P51,P5,890,1563,0.94
T262,T262_P52,P103,2238,2372,1.22
T262,T262_P53,P64,1342,1940,1.27
T262,T262_P54,P190,2627,2083,0.7
T262,T262_P55,P37,1027,2657,0.69
T262,T262_P56,P35,1059,2206,1.97
T262,T262_P57,P72,653,1600,1.21
T262,T262_P58,P9,1808,2508,1.58
T262,T262_P59,P60,2904,1541,0.59
T262,T262_P60,P34,1254,1919,1.72
T262,T262_P61,P171,1221,2043,0.66
T262,T262_P62,P13,2025,2827,0.66
T262,T262_P63,P97,1072,2708,1.31
T262,T262_P64,P168,612,1741,1.5
T262,T262_P65,P25,689,1054,0.67
T262,T262_P66,P20,966,1191,1.93
T262,T262_P67,P195,1350,2930,1.34
T262,T262_P68,P66,2688,1255,1.23
T262,T262_P69,P79,1356,2182,0.58
T262,T262_P70,P58,2858,1704,0.51
T262,T262_P71,P26,1288,2149,1.04
T262,T262_P72,P59,1213,2236,1.56
T262,T262_P73,P94,1243,1569,1.78
T262,T262_P74,P133,2051,1065,1.11
T263,T263_P1,P55,1148,1198,0.53
T263,T263_P2,P63,2948,2494,1.0
T263,T263_P3,P66,1874,1255,1.23
T263,T263_P4,P106,1660,2918,0.75
T263,T263_P5,P86,1017,2583,0.79
T263,T263_P6,P56,1746,1735,1.33
T263,T263_P7,P48,2550,1440,1.1
T263,T263_P8,P103,1722,2372,1.22
T263,T263_P9,P198,1720,2476,1.54
T263,T263_P10,P157,2313,1505,0.7
T263,T263_P11,P110,520,2247,1.68
T263,T263_P12,P45,1580,1696,1.63
T263,T263_P13,P150,2597,2811,1.9
T263,T263_P14,P111,2258,2300,0.93
T263,T263_P15,P50,1596,2563,1.06
T263,T263_P16,P45,723,1696,1.63
T263,T263_P17,P187,2889,1781,1.74
T263,T263_P18,P92,1513,1206,0.61
T263,T263_P19,P112,2358,1350,1.54
T263,T263_P20,P163,2439,2197,1.31
T263,T263_P21,P161,1493,1538,0.93
T263,T263_P22,P71,2846,2130,0.86
T263,T263_P23,P141,1976,2931,0.97
T263,T263_P24,P46,2432,1569,1.53
T263,T263_P25,P60,1959,1541,0.59
T263,T263_P26,P104,877,1546,1.8
T263,T263_P27,P86,1227,2583,0.79
T263,T263_P28,P99,2155,1333,0.64
T263,T263_P29,P95,1861,1928,0.65
T263,T263_P30,P145,771,1644,0.9
T263,T263_P31,P69,2498,1775,1.82
T263,T263_P32,P196,2097,1023,0.67
T263,T263_P33,P41,2014,2650,1.29
T263,T263_P34,P64,2592,1940,1.27
T264,T264_P1,P159,2206,2149,0.6
T264,T264_P2,P107,1729,2399,0.5
T264,T264_P3,P27,1591,1407,1.98
T264,T264_P4,P122,2013,2409,0.97
T264,T264_P5,P57,1520,2735,1.38
T264,T264_P6,P104,2882,1546,1.8
T264,T264_P7,P179,2019,2285,1.01
T264,T264_P8,P41,1681,2650,1.29
T264,T264_P9,P114,1609,2493,1.68
T264,T264_P10,P196,2113,1023,0.67
T264,T264_P11,P112,1801,1350,1.54
T264,T264_P12,P171,1455,2043,0.66
T264,T264_P13,P87,1353,1592,1.3
T264,T264_P14,P144,2877,2470,0.97
T264,T264_P15,P179,2170,2285,1.01
T264,T264_P16,P33,2861,1451,1.6
T264,T264_P17,P142,1888,2161,0.89
T264,T264_P18,P192,1523,2988,0.74
T264,T264_P19,P40,1686,2554,0.75
T264,T264_P20,P52,2090,1209,1.18
T264,T264_P21,P127,2926,2726,0.59
T264,T264_P22,P39,1719,1013,1.92
T264,T264_P23,P27,1887,1407,1.98
T264,T264_P24,P122,835,2409,0.97
T264,T264_P25,P41,2374,2650,1.29
T264,T264_P26,P166,2213,2195,1.71
T264,T264_P27,P51,2740,1689,1.85
T265,T265_P1,P83,1611,1093,1.59
T265,T265_P2,P55,1673,1198,0.53
T265,T265_P3,P106,2746,2918,0.75
T265,T265_P4,P85,2548,1466,0.66
T265,T265_P5,P192,2257,2988,0.74
T265,T265_P6,P64,2866,1940,1.27
T265,T265_P7,P7,2191,1457,0.5
T265,T265_P8,P26,2110,2149,1.04
T265,T265_P9,P188,2705,2220,0.57
T265,T265_P10,P38,1712,2780,1.49
T265,T265_P11,P145,2426,1644,0.9
T265,T265_P12,P152,1468,2316,1.43
T265,T265_P13,P158,2992,2525,1.02
T265,T265_P14,P193,2737,2133,1.16
T265,T265_P15,P169,816,1449,1.33
T265,T265_P16,P107,893,2399,0.5
T265,T265_P17,P91,1419,2774,1.81
T265,T265_P18,P173,2548,1186,0.9
T265,T265_P19,P22,915,1476,1.88
T265,T265_P20,P101,2610,1727,0.85
T265,T265_P21,P168,1305,1741,1.5
T265,T265_P22,P178,2391,1313,0.82
T265,T265_P23,P23,619,2034,1.4
T265,T265_P24,P63,594,2494,1.0
T265,T265_P25,P128,1352,2573,1.26
T265,T265_P26,P122,1035,2409,0.97
T265,T265_P27,P98,741,1747,0.52
T265,T265_P28,P121,1180,2310,0.59
T265,T265_P29,P199,516,1234,0.72
T265,T265_P30,P25,1621,1054,0.67
T265,T265_P31,P138,2235,1135,0.62
T265,T265_P32,P124,2768,1449,1.22
T265,T265_P33,P183,578,1864,0.88
T265,T265_P34,P143,1073,2794,1.5
T265,T265_P35,P99,1626,1333,0.64
T265,T265_P36,P147,1351,2342,1.47
T265,T265_P37,P31,1039,2116,1.35
T265,T265_P38,P32,1669,1859,0.62
T265,T265_P39,P102,1304,1429,1.11
T265,T265_P40,P152,1719,2316,1.43
T265,T265_P41,P198,2310,2476,1.54
T265,T265_P42,P102,1253,1429,1.11
T265,T265_P43,P83,1638,1093,1.59
T265,T265_P44,P37,2868,2657,0.69
T265,T265_P45,P163,1173,2197,1.31
T265,T265_P46,P100,1714,1758,1.63
T265,T265_P47,P89,2160,2751,0.78
T265,T265_P48,P53,1283,1189,0.87
T266,T266_P1,P28,2384,2466,1.71
T266,T266_P2,P36,2896,1569,1.3
T266,T266_P3,P151,1731,2872,0.51
T266,T266_P4,P3,1381,1051,1.65
T266,T266_P5,P102,2845,1429,1.11
T266,T266_P6,P68,2571,2888,1.59
T266,T266_P7,P171,827,2043,0.66
T266,T266_P8,P171,949,2043,0.66
T266,T266_P9,P47,2194,1318,1.57
T266,T266_P10,P180,2069,1327,1.53
T266,T266_P11,P184,1696,2221,1.86
T266,T266_P12,P146,2384,1435,0.7
T266,T266_P13,P23,2179,2034,1.4
T266,T266_P14,P116,604,1334,1.23
T266,T266_P15,P106,2755,2918,0.75
T266,T266_P16,P58,1394,1704,0.51
T266,T266_P17,P85,1403,1466,0.66
T266,T266_P18,P154,954,1292,0.65
T266,T266_P19,P9,929,2508,1.58
T266,T266_P20,P100,940,1758,1.63
T266,T266_P21,P44,1933,1865,1.89
T266,T266_P22,P198,2839,2476,1.54
T266,T266_P23,P8,965,1285,1.58
T266,T266_P24,P103,1511,2372,1.22
T266,T266_P25,P146,2964,1435,0.7
T266,T266_P26,P70,2896,1161,1.36
T266,T266_P27,P9,833,2508,1.58
T266,T266_P28,P50,1427,2563,1.06
T266,T266_P29,P60,1614,1541,0.59
T266,T266_P30,P70,1382,1161,1.36
T266,T266_P31,P122,2217,2409,0.97
T266,T266_P32,P124,1340,1449,1.22
T266,T266_P33,P176,1620,2763,0.73
T266,T266_P34,P137,911,1548,0.56
T266,T266_P35,P73,686,2698,1.11
T266,T266_P36,P145,2734,1644,0.9
T266,T266_P37,P177,1586,1224,0.92
T266,T266_P38,P23,754,2034,1.4
T266,T266_P39,P19,2278,1061,0.74
T266,T266_P40,P127,2959,2726,0.59
T266,T266_P41,P56,654,1735,1.33
T266,T266_P42,P19,1528,1061,0.74
T266,T266_P43,P140,873,2870,1.35
T266,T266_P44,P27,2140,1407,1.98
T266,T266_P45,P3,1658,1051,1.65
T266,T266_P46,P149,2917,1810,1.89
T266,T266_P47,P170,840,1283,1.9
T266,T266_P48,P198,602,2476,1.54
T266,T266_P49,P13,1776,2827,0.66
T266,T266_P50,P168,1161,1741,1.5
T266,T266_P51,P10,1116,1209,1.96
T266,T266_P52,P136,2801,1821,1.37
T266,T266_P53,P107,2208,2399,0.5
T266,T266_P54,P31,2155,2116,1.35
T266,T266_P55,P140,635,2870,1.35
T266,T266_P56,P192,796,2988,0.74
T266,T266_P57,P159,2966,2149,0.6
T266,T266_P58,P11,1509,2385,1.64
T266,T266_P59,P75,1091,2266,1.49
T266,T266_P60,P32,1321,1859,0.62
T266,T266_P61,P67,2555,2992,1.31
T266,T266_P62,P191,1848,1514,1.97
T266,T266_P63,P78,2767,1740,1.8
T266,T266_P64,P67,1138,2992,1.31
T266,T266_P65,P16,1358,2209,1.26
T266,T266_P66,P82,1308,1142,0.59
T266,T266_P67,P20,2242,1191,1.93
T266,T266_P68,P16,2458,2209,1.26
T266,T266_P69,P145,893,1644,0.9
T266,T266_P70,P125,2923,2402,1.88
T266,T266_P71,P26,1341,2149,1.04
T266,T266_P72,P140,2065,2870,1.35
T266,T266_P73,P16,827,2209,1.26
T266,T266_P74,P83,2468,1093,1.59
T266,T266_P75,P26,853,2149,1.04
T266,T266_P76,P127,975,2726,0.59
T266,T266_P77,P53,1053,1189,0.87
T266,T266_P78,P181,900,2622,1.78
T266,T266_P79,P150,1767,2811,1.9
T266,T266_P80,P5,1054,1563,0.94
T266,T266_P81,P78,2400,1740,1.8
T266,T266_P82,P172,517,2010,1.82
T266,T266_P83,P42,2633,1326,1.41
T266,T266_P84,P143,861,2794,1.5
T266,T266_P85,P75,876,2266,1.49
T266,T266_P86,P31,1042,2116,1.35
T266,T266_P87,P137,2381,1548,0.56
T266,T266_P88,P162,1725,2529,1.16
T266,T266_P89,P82,1059,1142,0.59
T266,T266_P90,P125,807,2402,1.88
T266,T266_P91,P198,2988,2476,1.54
T266,T266_P92,P55,2286,1198,0.53
T266,T266_P93,P122,2589,2409,0.97
T266,T266_P94,P95,2510,1928,0.65
T266,T266_P95,P98,1706,1747,0.52
T266,T266_P96,P110,1268,2247,1.68
T267,T267_P1,P19,1478,1061,0.74
T267,T267_P2,P142,826,2161,0.89
T267,T267_P3,P10,2545,1209,1.96
T267,T267_P4,P78,955,1740,1.8
T267,T267_P5,P169,2052,1449,1.33
T267,T267_P6,P32,2865,1859,0.62
T267,T267_P7,P74,1193,2287,0.64
T267,T267_P8,P64,1121,1940,1.27
T267,T267_P9,P31,1926,2116,1.35
T267,T267_P10,P73,696,2698,1.11
T267,T267_P11,P20,1472,1191,1.93
T267,T267_P12,P22,1874,1476,1.88
T267,T267_P13,P56,1857,1735,1.33
T267,T267_P14,P14,2183,2116,1.44
T267,T267_P15,P153,2274,1939,1.34
T267,T267_P16,P170,1259,1283,1.9
T267,T267_P17,P100,772,1758,1.63
T267,T267_P18,P105,2744,2437,1.85
T267,T267_P19,P65,1910,2098,0.92
T267,T267_P20,P87,1184,1592,1.3
T267,T267_P21,P83,1218,1093,1.59
T267,T267_P22,P194,2535,2762,1.56
T267,T267_P23,P190,1777,2083,0.7
T267,T267_P24,P20,508,1191,1.93
T267,T267_P25,P36,1988,1569,1.3
T267,T267_P26,P73,2492,2698,1.11
T267,T267_P27,P185,766,1130,0.58
T267,T267_P28,P182,2410,2393,1.26
T267,T267_P29,P150,2723,2811,1.9
T267,T267_P30,P153,1630,1939,1.34
T267,T267_P31,P134,2653,2648,1.91
T267,T267_P32,P92,2244,1206,0.61
T267,T267_P33,P100,2976,1758,1.63
T267,T267_P34,P73,2575,2698,1.11
T267,T267_P35,P146,2948,1435,0.7
T267,T267_P36,P57,739,2735,1.38
T267,T267_P37,P8,2012,1285,1.58
T267,T267_P38,P28,2920,2466,1.71
T267,T267_P39,P161,1895,1538,0.93
T267,T267_P40,P111,2349,2300,0.93
T267,T267_P41,P90,2146,1476,1.19
T267,T267_P42,P54,1997,1778,0.6
T267,T267_P43,P94,2567,1569,1.78
T267,T267_P44,P76,1096,2813,1.03
T267,T267_P45,P48,2336,1440,1.1
T267,T267_P46,P164,853,1877,0.95
T267,T267_P47,P117,1139,1946,0.78
T267,T267_P48,P100,2155,1758,1.63
T267,T267_P49,P35,1981,2206,1.97
T267,T267_P50,P104,2003,1546,1.8
T267,T267_P51,P7,1560,1457,0.5
T267,T267_P52,P98,532,1747,0.52
T267,T267_P53,P122,592,2409,0.97
T267,T267_P54,P170,675,1283,1.9
T267,T267_P55,P22,1704,1476,1.88
T267,T267_P56,P168,1624,1741,1.5
T267,T267_P57,P29,1411,2330,0.86
T267,T267_P58,P2,2048,1228,1.63
T267,T267_P59,P131,2224,1469,0.6
T267,T267_P60,P47,1567,1318,1.57
T267,T267_P61,P11,2596,2385,1.64
T267,T267_P62,P114,920,2493,1.68
T267,T267_P63,P2,514,1228,1.63
T267,T267_P64,P164,2186,1877,0.95
T267,T267_P65,P105,2717,2437,1.85
T267,T267_P66,P154,741,1292,0.65
T267,T267_P67,P173,1613,1186,0.9
T267,T267_P68,P195,910,2930,1.34
T267,T267_P69,P125,1055,2402,1.88
T267,T267_P70,P138,1076,1135,0.62
T267,T267_P71,P2,2432,1228,1.63
T267,T267_P72,P105,1190,2437,1.85
T267,T267_P73,P50,2554,2563,1.06
T267,T267_P74,P185,955,1130,0.58
T267,T267_P75,P32,1938,1859,0.62
T267,T267_P76,P169,1160,1449,1.33
T267,T267_P77,P36,1439,1569,1.3
T267,T267_P78,P37,2761,2657,0.69
T267,T267_P79,P38,1241,2780,1.49
T267,T267_P80,P45,2777,1696,1.63
T267,T267_P81,P40,1662,2554,0.75
T267,T267_P82,P4,2695,2518,1.01
T267,T267_P83,P72,2429,1600,1.21
T267,T267_P84,P84,1137,2354,1.7
T267,T267_P85,P135,1288,1646,1.35
T267,T267_P86,P92,2982,1206,0.61
T267,T267_P87,P152,2939,2316,1.43
T267,T267_P88,P77,630,2764,1.12
T267,T267_P89,P1,1617,2309,1.83
T267,T267_P90,P24,659,2232,1.23
T267,T267_P91,P186,2770,1788,1.45
T267,T267_P92,P69,2352,1775,1.82
T267,T267_P93,P155,974,1542,1.31
T267,T267_P94,P59,2027,2236,1.56
T267,T267_P95,P27,972,1407,1.98
T267,T267_P96,P64,1921,1940,1.27
T267,T267_P97,P171,621,2043,0.66
T268,T268_P1,P50,1805,2563,1.06
T268,T268_P2,P200,2314,2396,0.55
T268,T268_P3,P38,1174,2780,1.49
T268,T268_P4,P197,2673,2393,1.92
T268,T268_P5,P152,1037,2316,1.43
T268,T268_P6,P2,2288,1228,1.63
T268,T268_P7,P75,981,2266,1.49
T268,T268_P8,P164,1972,1877,0.95
T268,T268_P9,P126,2779,1664,1.3
T268,T268_P10,P11,2952,2385,1.64
T268,T268_P11,P195,2402,2930,1.34
T268,T268_P12,P135,1484,1646,1.35
T268,T268_P13,P8,1022,1285,1.58
T268,T268_P14,P139,570,1432,1.49
T268,T268_P15,P19,597,1061,0.74
T268,T268_P16,P77,919,2764,1.12
T268,T268_P17,P160,1678,2103,0.87
T268,T268_P18,P183,1849,1864,0.88
T268,T268_P19,P63,1734,2494,1.0
T268,T268_P20,P20,1863,1191,1.93
T268,T268_P21,P195,1017,2930,1.34
T268,T268_P22,P196,2591,1023,0.67
T268,T268_P23,P195,891,2930,1.34
T268,T268_P24,P168,1575,1741,1.5
T268,T268_P25,P74,2423,2287,0.64
T268,T268_P26,P143,2179,2794,1.5
T268,T268_P27,P117,1678,1946,0.78
T268,T268_P28,P188,1027,2220,0.57
T268,T268_P29,P141,649,2931,0.97
T268,T268_P30,P45,848,1696,1.63
T268,T268_P31,P165,2588,2838,1.98
T268,T268_P32,P173,2775,1186,0.9
T268,T268_P33,P157,1414,1505,0.7
T268,T268_P34,P6,2079,1501,0.74
T268,T268_P35,P57,1910,2735,1.38
T268,T268_P36,P128,2790,2573,1.26
T268,T268_P37,P165,602,2838,1.98
T268,T268_P38,P173,1431,1186,0.9
T268,T268_P39,P119,2786,1552,0.59
T268,T268_P40,P150,972,2811,1.9
T268,T268_P41,P171,1097,2043,0.66
T268,T268_P42,P25,1408,1054,0.67
T268,T268_P43,P170,2321,1283,1.9
T268,T268_P44,P65,1481,2098,0.92
T268,T268_P45,P185,2148,1130,0.58
T268,T268_P46,P153,2858,1939,1.34
T268,T268_P47,P4,1806,2518,1.01
T268,T268_P48,P85,2763,1466,0.66
T268,T268_P49,P83,1910,1093,1.59
T268,T268_P50,P127,2024,2726,0.59
T268,T268_P51,P152,2843,2316,1.43
T268,T268_P52,P79,585,2182,0.58
T268,T268_P53,P140,1639,2870,1.35
T268,T268_P54,P48,2858,1440,1.1
T268,T268_P55,P189,502,1958,1.0
T268,T268_P56,P108,2968,2327,1.09
T268,T268_P57,P111,2820,2300,0.93
T268,T268_P58,P164,700,1877,0.95
T268,T268_P59,P177,1720,1224,0.92
T268,T268_P60,P92,1127,1206,0.61
